Centroid_ID,Centroid_Name,Centroid_Lat,Centroid_Lon,Polling_Place_ID,Polling_Place_PostCode,Polling_Place_Name,Polling_Place_Address,Distance_m
8,,-37.80910927386634,144.92545908085012,7174,3002.0,Melbourne Unitarian Church,110 Grey St,5232.90440065554
8,,-37.80910927386634,144.92545908085012,7181,3051.0,Victorian Archives Centre,99 Shiel St,2003.4343322825912
8,,-37.80910927386634,144.92545908085012,7182,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7183,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7186,3051.0,Space 338,338 Queensberry St,2826.0639197520486
8,,-37.80910927386634,144.92545908085012,7187,3051.0,North Melbourne Primary School,210 Errol St,2504.1436657685435
8,,-37.80910927386634,144.92545908085012,7188,3052.0,University High School,77 Story St,2931.4956339833025
8,,-37.80910927386634,144.92545908085012,7189,3054.0,Princes Hill Primary School,280 Pigdon St,4876.633461430209
8,,-37.80910927386634,144.92545908085012,7195,3141.0,South Yarra Community Baptist Church,12 Surrey Rd,7620.841534007219
8,,-37.80910927386634,144.92545908085012,7226,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7412,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7554,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
8,,-37.80910927386634,144.92545908085012,7555,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2934.2369310216473
9,,-37.7986894996622,144.95587348168718,5852,3006.0,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",2973.081763024003
